order_id,order_detail_id,parent_order_detail_id,product_id,product_name,product_generic_name,product_type,product_variant_id,product_variant_name,product_modifier_id,product_modifier_name,order_type,notes,vendor,sku,fulfillment_status,quantity,base_price,total_order_amount,subtotal,net_commission,additional_charge,discount_amount,discount_percentage,discount_order_amount,taxable,tax_percentage,tax_amount,require_shipping,weight,weight_quantity,type,track_inventory,modifier_product_type,modifier_product_id,modifier_product_sku,modifier_product_quantity,modifier_product_composites,product_composites,product_combos,promotions,discounts,unit_used,serial_numbers,cogs,server_name,server_phone_number,ean,sequence,unit_measurement,outlet_id
56d114f0-f128-437c-8a24-7c42f41e42f5,78bf62e8-a96d-420a-96ca-c4d7c9208ce6,,19a238b0-ddf9-4bb9-b220-f7462e9c78a2,Signature Matcha,Signature Matcha,Non Coffee,,,,,,,,NCE0092,fulfilled,1.0,35000.0,31531.531531531531,36560.966907501563,,1560.9669075015609,0.0,,0.0,true,11.0,3468.4684684684685,false,,,standard,false,,,,,[],,,[],[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
56d114f0-f128-437c-8a24-7c42f41e42f5,3c2cbbc6-6df6-45bc-81d3-5fa685ed9bac,78bf62e8-a96d-420a-96ca-c4d7c9208ce6,19a238b0-ddf9-4bb9-b220-f7462e9c78a2,Seasalt Foam,Seasalt Foam,,,,18b39e63-29ba-49d9-bc51-c37e9149a96d,Seasalt Foam,,,,NCE0092,fulfilled,1.0,6000.0,5405.405405405405,6267.5943270002672,,267.59432700026758,0.0,,0.0,true,11.0,594.59459459459458,false,,,,false,,,,,[],,,[],[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
56d114f0-f128-437c-8a24-7c42f41e42f5,8e714de5-4922-494a-beff-9e7fc74a20d7,78bf62e8-a96d-420a-96ca-c4d7c9208ce6,19a238b0-ddf9-4bb9-b220-f7462e9c78a2,Fresh Milk,Fresh Milk,,,,230b705b-f5d5-4abc-a154-a72686596cd9,Fresh Milk,,,,NCE0092,fulfilled,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,true,11.0,0.0,false,,,,false,,,,,[],,,[],[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
56d114f0-f128-437c-8a24-7c42f41e42f5,7bdd8bdd-966a-4b19-98ef-26d0a441dc11,78bf62e8-a96d-420a-96ca-c4d7c9208ce6,19a238b0-ddf9-4bb9-b220-f7462e9c78a2,Less Sweet,Less Sweet,,,,6566fd2f-a109-a47f-e6df-e1e66c950806,Less Sweet,,,,NCE0092,fulfilled,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,true,11.0,0.0,false,,,,false,,,,,[],,,[],[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
56d114f0-f128-437c-8a24-7c42f41e42f5,a46b43f3-ff44-4634-be27-6fb44cc1480c,78bf62e8-a96d-420a-96ca-c4d7c9208ce6,19a238b0-ddf9-4bb9-b220-f7462e9c78a2,Signature Matcha ICED/L,Signature Matcha ICED/L,,,,eb74496d-ed42-6a7b-5e3b-282b69355b2b,Signature Matcha ICED/L,,,,NCE0092,fulfilled,1.0,13000.0,11711.711711711712,13579.78770850058,,579.78770850057981,0.0,,0.0,true,11.0,1288.2882882882882,false,,,composite,false,composite,97160373-5b15-4c63-88e3-5ad34815f102,NCE0092-ICED-L,1.0,"[{""product_id"": ""7d71fecc-4fb6-420c-b862-73bf97bfae61"", ""product_sku"": ""RAW001"", ""product_name"": ""BOM TEST"", ""variant_name"": """", ""quantity"": 1.0}]",,,[],[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
56d114f0-f128-437c-8a24-7c42f41e42f5,b103a41b-aaba-4800-b954-5ff88b158493,,b45388bd-40b9-4efe-9fa3-46719b14badb,Ovomaltine Flash Bread,Ovomaltine Flash Bread,Sweet,,,,,,,,FOD0033,fulfilled,1.0,21000.0,18918.91891891892,21936.580144500938,,936.58014450093663,0.0,,0.0,true,11.0,2081.0810810810813,false,,,composite,false,,,,,[],"[{""product_id"": ""7d71fecc-4fb6-420c-b862-73bf97bfae61"", ""product_sku"": null, ""product_name"": ""BOM TEST"", ""variant_name"": """", ""quantity"": 21.0}]",,[],[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
56d114f0-f128-437c-8a24-7c42f41e42f5,5a5d2142-af67-4525-8d2d-d3c3d45d369b,,eadfd223-ff44-4210-a181-44f73aa6cd6d,Pistachio Kunafa Danish,Pistachio Kunafa Danish,Sweet,,,,,,,,FOD0774,fulfilled,1.0,26000.0,23423.423423423425,27159.575417001161,,1159.5754170011596,0.0,,0.0,true,11.0,2576.5765765765764,false,,,composite,false,,,,,[],"[{""product_id"": ""7d71fecc-4fb6-420c-b862-73bf97bfae61"", ""product_sku"": null, ""product_name"": ""BOM TEST"", ""variant_name"": """", ""quantity"": 2.0}]",,[],[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
4e5c8a46-9697-4c4d-9d00-2e005bb7df54,de65b913-0397-4301-ac18-475303b54171,,7911ae18-5f54-46c8-95b5-dbf515ec7c43,Americano,Americano,Coffee,,,,,,,,ESL0001,fulfilled,1.0,24000.0,21621.62162162162,25544.401544401546,,1544.4015444015445,0.0,,0.0,true,11.0,2378.3783783783783,false,,,standard,false,,,,,[],,,[],[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
4e5c8a46-9697-4c4d-9d00-2e005bb7df54,4cad0e2f-6c85-4fe0-ba10-15cf888ace15,de65b913-0397-4301-ac18-475303b54171,7911ae18-5f54-46c8-95b5-dbf515ec7c43,2 Shots Custom Blend,2 Shots Custom Blend,,,,293a24f8-8edc-45f4-979b-6eea77726dfe,2 Shots Custom Blend,,,,ESL0001,fulfilled,1.0,8000.0,7207.2072072072069,8514.8005148005141,,514.80051480051475,0.0,,0.0,true,11.0,792.79279279279274,false,,,,false,,,,,[],,,[],[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
4e5c8a46-9697-4c4d-9d00-2e005bb7df54,c3b55761-b691-40fc-98ed-f9f997845654,de65b913-0397-4301-ac18-475303b54171,7911ae18-5f54-46c8-95b5-dbf515ec7c43,Custom Blend,Custom Blend,,,,3ec00678-1165-c677-4295-6f1ba00dbb00,Custom Blend,,,,ESL0001,fulfilled,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,true,11.0,0.0,false,,,,false,,,,,[],,,[],[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
4e5c8a46-9697-4c4d-9d00-2e005bb7df54,27b155c2-6260-447c-bc99-fd5672c7a908,de65b913-0397-4301-ac18-475303b54171,7911ae18-5f54-46c8-95b5-dbf515ec7c43,Americano ICED/L,Americano ICED/L,,,,6f17cbcb-2912-b8eb-e441-e8080a67a4f8,Americano ICED/L,,,,ESL0001,fulfilled,1.0,10000.0,9009.0090090090089,10643.500643500643,,643.50064350064349,0.0,,0.0,true,11.0,990.990990990991,false,,,composite,false,composite,a61b9b59-b49f-420b-b9e1-3f72dc29ca58,ESL0001-ICED-L,1.0,"[{""product_id"": ""7d71fecc-4fb6-420c-b862-73bf97bfae61"", ""product_sku"": ""RAW001"", ""product_name"": ""BOM TEST"", ""variant_name"": """", ""quantity"": 1.0}]",,,[],[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
4e5c8a46-9697-4c4d-9d00-2e005bb7df54,42205e86-73de-466e-b97d-afab8be7d92c,de65b913-0397-4301-ac18-475303b54171,7911ae18-5f54-46c8-95b5-dbf515ec7c43,No Sugar,No Sugar,,,,83990045-36ba-02b3-290f-c5b703c38b21,No Sugar,,,,ESL0001,fulfilled,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,true,11.0,0.0,false,,,,false,,,,,[],,,[],[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
a70a925f-7dab-4479-a085-f25d6e822b03,63ae0eb5-cc1b-4df1-b69d-6a8bfccc6681,,b45388bd-40b9-4efe-9fa3-46719b14badb,Ovomaltine Flash Bread,Ovomaltine Flash Bread,Sweet,,,,,,,,FOD0033,fulfilled,1.0,19006.5441,19006.5441,19933.014687375093,,926.47058737509144,0.0,,0.0,true,10.488260622308879,1993.4558805020718,false,,,composite,false,,,,,[],"[{""product_id"": ""7d71fecc-4fb6-420c-b862-73bf97bfae61"", ""product_sku"": null, ""product_name"": ""BOM TEST"", ""variant_name"": """", ""quantity"": 21.0}]",,[],[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
a70a925f-7dab-4479-a085-f25d6e822b03,d0e32536-fd2f-43c0-9907-6365e0bc49c9,,f1a3facf-38f7-4031-af4d-c0cc4714250e,Es Kopi Susu Caramel,Es Kopi Susu Caramel,Coffee,,,,,,,,SGE0278,fulfilled,1.0,21721.7647,21721.7647,22780.588229125031,,1058.8235291250305,0.0,,0.0,true,10.488260622308879,2278.2352935006907,false,,,standard,false,,,,,[],,,[],[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
a70a925f-7dab-4479-a085-f25d6e822b03,f36e5307-d78b-49ba-810b-61568f8d0971,d0e32536-fd2f-43c0-9907-6365e0bc49c9,f1a3facf-38f7-4031-af4d-c0cc4714250e,Oat Milk,Oat Milk,,,,48478933-774d-1e8f-dfab-33b7dd80c7e3,Oat Milk,,,,SGE0278,fulfilled,1.0,9050.7353,9050.7353,9491.9117708749691,,441.17647087496954,0.0,,0.0,true,10.488260622308879,949.26470649930945,false,,,,false,,,,,[],,,[],[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
a70a925f-7dab-4479-a085-f25d6e822b03,0938f82d-cfcb-4c08-b7b5-e2e331cb897e,d0e32536-fd2f-43c0-9907-6365e0bc49c9,f1a3facf-38f7-4031-af4d-c0cc4714250e,ICED/L,ICED/L,,,,4c07ce06-1ad6-6f51-2ace-c83dd2d4000c,ICED/L,,,,SGE0278,fulfilled,1.0,11765.9559,11765.9559,12339.485312624909,,573.52941262490856,0.0,,0.0,true,10.488260622308879,1234.0441194979282,false,,,composite,false,composite,2c786b5f-3725-4dcd-980f-95a8d7b15484,SGE0278-ICED-L,1.0,"[{""product_id"": ""7d71fecc-4fb6-420c-b862-73bf97bfae61"", ""product_sku"": ""RAW001"", ""product_name"": ""BOM TEST"", ""variant_name"": """", ""quantity"": 1.0}]",,,[],[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
a70a925f-7dab-4479-a085-f25d6e822b03,90a0808a-4cea-4117-9770-d7163eabfa34,d0e32536-fd2f-43c0-9907-6365e0bc49c9,f1a3facf-38f7-4031-af4d-c0cc4714250e,Sweet,Sweet,,,,9e13f4f1-a4c2-1f7e-3db2-4c63754a3757,Sweet,,,,SGE0278,fulfilled,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,true,10.488260622308879,0.0,false,,,,false,,,,,[],,,[],[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
a70a925f-7dab-4479-a085-f25d6e822b03,c63ef18d-e6cc-45f3-bf08-940d6a4d7043,d0e32536-fd2f-43c0-9907-6365e0bc49c9,f1a3facf-38f7-4031-af4d-c0cc4714250e,Custom Blend,Custom Blend,,,,f75c7bf2-5cb1-305d-1262-b4dc4bd40e1d,Custom Blend,,,,SGE0278,fulfilled,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,true,10.488260622308879,0.0,false,,,,false,,,,,[],,,[],[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
e816ab92-581c-4b5e-9883-b1057c902f81,5202decf-f94b-453f-8e5e-c47f3bfa9535,,01fc8abb-f876-40c4-9923-c381ed59cee0,Latte Gula Aren,Latte Gula Aren,Coffee,,,,,,Tanpa gula/ no sugar,,SGE0005,fulfilled,1.0,31000.0,27927.927927927929,32611.226611226612,,1611.2266112266113,0.0,,0.0,true,11.0,3072.0720720720719,false,,,standard,false,,,,,[],,,[],[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
e816ab92-581c-4b5e-9883-b1057c902f81,0da3ddd6-e729-487f-a56c-8c802191894c,5202decf-f94b-453f-8e5e-c47f3bfa9535,01fc8abb-f876-40c4-9923-c381ed59cee0,Custom Blend,Custom Blend,,,,3ec00678-1165-c677-4295-6f1ba00dbb00,Custom Blend,,,,SGE0005,fulfilled,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,true,11.0,0.0,false,,,,false,,,,,[],,,[],[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
e816ab92-581c-4b5e-9883-b1057c902f81,883e4290-a90b-403a-b649-754b5658b23a,5202decf-f94b-453f-8e5e-c47f3bfa9535,01fc8abb-f876-40c4-9923-c381ed59cee0,Less Sweet,Less Sweet,,,,6566fd2f-a109-a47f-e6df-e1e66c950806,Less Sweet,,,,SGE0005,fulfilled,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,true,11.0,0.0,false,,,,false,,,,,[],,,[],[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
e816ab92-581c-4b5e-9883-b1057c902f81,47b392e2-4afb-4062-8675-64dd2869197e,5202decf-f94b-453f-8e5e-c47f3bfa9535,01fc8abb-f876-40c4-9923-c381ed59cee0,Almond Milk,Almond Milk,,,,84e7f34f-1f8c-46d3-bc05-293b7cb2e09c,Almond Milk,,,,SGE0005,fulfilled,1.0,14000.0,12612.612612612613,14727.650727650727,,727.65072765072762,0.0,,0.0,true,11.0,1387.3873873873874,false,,,,false,,,,,[],,,[],[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
e816ab92-581c-4b5e-9883-b1057c902f81,d30f8820-59ef-47ef-aa36-f26fec2e7326,5202decf-f94b-453f-8e5e-c47f3bfa9535,01fc8abb-f876-40c4-9923-c381ed59cee0,Latte Gula Aren ICED/R,Latte Gula Aren ICED/R,,,,b87273f3-3715-98ad-e2ab-6b7cb944f2a5,Latte Gula Aren ICED/R,,,,SGE0005,fulfilled,1.0,7000.0,6306.3063063063064,7363.8253638253636,,363.82536382536381,0.0,,0.0,true,11.0,693.69369369369372,false,,,composite,false,composite,52808d82-9cf4-43df-9ee1-e422294384d4,SGE0005-ICED-R,1.0,"[{""product_id"": ""7d71fecc-4fb6-420c-b862-73bf97bfae61"", ""product_sku"": ""RAW001"", ""product_name"": ""BOM TEST"", ""variant_name"": """", ""quantity"": 1.0}]",,,[],[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
3bdfefaf-1bb1-4489-87ec-d3edaa45eb28,2fbf47bb-cb7b-4a9f-be3a-d16abe9a04a7,,c237e008-8755-46a3-b0c6-d656e6c3f765,BLACK 600ml Bottle,BLACK 600ml Bottle,,,,,,,,,IDITE20250619055344144655,fulfilled,1.0,50000.0,45045.045045045044,52010.939510939512,,2010.9395109395109,0.0,,0.0,true,11.0,3468.4684684684685,false,,,standard,false,,,,,[],,,"[{""promotion_id"": ""00000000-0000-0000-0000-000000000000"", ""promotion_name"": ""GoFood Promotion"", ""promotion_type"": ""discount_order"", ""promotion_amount"": 15000.0, ""external_id"": null}]",[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
3bdfefaf-1bb1-4489-87ec-d3edaa45eb28,08f29e48-c8e0-4758-8e2b-f152c55479fb,,c237e008-8755-46a3-b0c6-d656e6c3f765,BLACK 600ml Bottle,BLACK 600ml Bottle,,,,,,,,,IDITE20250619055344144655,fulfilled,1.0,50000.0,45045.045045045044,52010.939510939512,,2010.9395109395109,0.0,,0.0,true,11.0,3468.4684684684685,false,,,standard,false,,,,,[],,,"[{""promotion_id"": ""00000000-0000-0000-0000-000000000000"", ""promotion_name"": ""GoFood Promotion"", ""promotion_type"": ""discount_order"", ""promotion_amount"": 15000.0, ""external_id"": null}]",[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
3bdfefaf-1bb1-4489-87ec-d3edaa45eb28,07e37349-cf0e-4f2a-b734-a2f81d01cca0,2fbf47bb-cb7b-4a9f-be3a-d16abe9a04a7,c237e008-8755-46a3-b0c6-d656e6c3f765,Yuzu Americano,Yuzu Americano,,,,bd40944e-8309-42a2-a6b2-2d4e51c5d834,Yuzu Americano,,,,IDITE20250619055344144655,fulfilled,1.0,6000.0,5405.405405405405,6241.3127413127413,,241.31274131274131,0.0,,0.0,true,11.0,416.2162162162162,false,,,composite,false,composite,2d74f884-3ba7-4a59-8b72-2c6d6c55b153,RTD0156,1.0,"[{""product_id"": ""7d71fecc-4fb6-420c-b862-73bf97bfae61"", ""product_sku"": ""RAW001"", ""product_name"": ""BOM TEST"", ""variant_name"": """", ""quantity"": 1.0}]",,,"[{""promotion_id"": ""00000000-0000-0000-0000-000000000000"", ""promotion_name"": ""GoFood Promotion"", ""promotion_type"": ""discount_order"", ""promotion_amount"": 1800.0, ""external_id"": null}]",[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
3bdfefaf-1bb1-4489-87ec-d3edaa45eb28,38a0b236-883c-4a77-9409-a8760476b106,08f29e48-c8e0-4758-8e2b-f152c55479fb,c237e008-8755-46a3-b0c6-d656e6c3f765,Mint & Lime Americano,Mint & Lime Americano,,,,d4b2b8c9-d901-4808-a40f-f6a8c84e86c4,Mint & Lime Americano,,,,IDITE20250619055344144655,fulfilled,1.0,6000.0,5405.405405405405,6241.3127413127413,,241.31274131274131,0.0,,0.0,true,11.0,416.2162162162162,false,,,composite,false,composite,37eabd1f-0c0f-40cd-ae93-2e73359c222b,RTD0160,1.0,"[{""product_id"": ""7d71fecc-4fb6-420c-b862-73bf97bfae61"", ""product_sku"": ""RAW001"", ""product_name"": ""BOM TEST"", ""variant_name"": """", ""quantity"": 1.0}]",,,"[{""promotion_id"": ""00000000-0000-0000-0000-000000000000"", ""promotion_name"": ""GoFood Promotion"", ""promotion_type"": ""discount_order"", ""promotion_amount"": 1800.0, ""external_id"": null}]",[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
2c8a90b7-9cb9-438d-ba59-e2e343ab60eb,e48f2dfb-cbb2-4b7e-9d06-a0d3383993b1,,18c9f46a-6ce7-4f10-9785-3b567c8ddafa,Pistachio Creme Latte,Pistachio Creme Latte,Coffee,,,,,,Less sugar se less less nya,,SGE0283,fulfilled,1.0,38000.0,34234.234234234231,39528.314028314031,,1528.3140283140283,0.0,,0.0,true,11.0,3765.765765765766,false,,,standard,false,,,,,[],,,[],[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
2c8a90b7-9cb9-438d-ba59-e2e343ab60eb,ca7036f8-27a4-4ab2-b032-d279826f2249,e48f2dfb-cbb2-4b7e-9d06-a0d3383993b1,18c9f46a-6ce7-4f10-9785-3b567c8ddafa,Fresh Milk,Fresh Milk,,,,230b705b-f5d5-4abc-a154-a72686596cd9,Fresh Milk,,,,SGE0283,fulfilled,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,true,11.0,0.0,false,,,,false,,,,,[],,,[],[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
2c8a90b7-9cb9-438d-ba59-e2e343ab60eb,ef188dc4-98c3-43ab-8062-4301c4e0bc8e,e48f2dfb-cbb2-4b7e-9d06-a0d3383993b1,18c9f46a-6ce7-4f10-9785-3b567c8ddafa,Custom Blend,Custom Blend,,,,3ec00678-1165-c677-4295-6f1ba00dbb00,Custom Blend,,,,SGE0283,fulfilled,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,true,11.0,0.0,false,,,,false,,,,,[],,,[],[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
2c8a90b7-9cb9-438d-ba59-e2e343ab60eb,6cc82f73-e9ee-46aa-8800-7a7558acbfc1,e48f2dfb-cbb2-4b7e-9d06-a0d3383993b1,18c9f46a-6ce7-4f10-9785-3b567c8ddafa,Less Sweet,Less Sweet,,,,6566fd2f-a109-a47f-e6df-e1e66c950806,Less Sweet,,,,SGE0283,fulfilled,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,true,11.0,0.0,false,,,,false,,,,,[],,,[],[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
2c8a90b7-9cb9-438d-ba59-e2e343ab60eb,5b7f4a4b-b212-4761-91b6-fd62c9d57f3e,e48f2dfb-cbb2-4b7e-9d06-a0d3383993b1,18c9f46a-6ce7-4f10-9785-3b567c8ddafa,1 Shot Custom Blend,1 Shot Custom Blend,,,,d1e08942-7349-4d6c-bce4-3b2cf4e2d582,1 Shot Custom Blend,,,,SGE0283,fulfilled,1.0,4000.0,3603.6036036036035,4160.8751608751609,,160.87516087516087,0.0,,0.0,true,11.0,396.39639639639637,false,,,,false,,,,,[],,,[],[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
2c8a90b7-9cb9-438d-ba59-e2e343ab60eb,20bd0bda-cc68-476a-9f6f-7c17ab542be4,e48f2dfb-cbb2-4b7e-9d06-a0d3383993b1,18c9f46a-6ce7-4f10-9785-3b567c8ddafa,Pistachio Creme Latte ICED/S,Pistachio Creme Latte ICED/S,,,,dfb9b2b2-dc1f-515b-e8dc-9a33c50dc7f5,Pistachio Creme Latte ICED/S,,,,SGE0283,fulfilled,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,true,11.0,0.0,false,,,composite,false,composite,a117e150-fede-4f1a-ad8f-cfaaf328b9ac,SGE0283-ICED-S,1.0,"[{""product_id"": ""7d71fecc-4fb6-420c-b862-73bf97bfae61"", ""product_sku"": ""RAW001"", ""product_name"": ""BOM TEST"", ""variant_name"": """", ""quantity"": 1.0}]",,,[],[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
2c8a90b7-9cb9-438d-ba59-e2e343ab60eb,db12f6b0-5724-4c8d-9655-b1c66b402fa0,,19a238b0-ddf9-4bb9-b220-f7462e9c78a2,Signature Matcha,Signature Matcha,Non Coffee,,,,,,,,NCE0092,fulfilled,2.0,35000.0,63063.063063063062,72815.315315315311,,2815.3153153153153,0.0,,0.0,true,11.0,6936.9369369369369,false,,,standard,false,,,,,[],,,[],[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
2c8a90b7-9cb9-438d-ba59-e2e343ab60eb,bc0d12a2-5f6b-4618-a3a7-0a6793f06668,db12f6b0-5724-4c8d-9655-b1c66b402fa0,19a238b0-ddf9-4bb9-b220-f7462e9c78a2,Fresh Milk,Fresh Milk,,,,230b705b-f5d5-4abc-a154-a72686596cd9,Fresh Milk,,,,NCE0092,fulfilled,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,true,11.0,0.0,false,,,,false,,,,,[],,,[],[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
2c8a90b7-9cb9-438d-ba59-e2e343ab60eb,4d973c1b-16db-4a04-941e-d058b26c15c9,db12f6b0-5724-4c8d-9655-b1c66b402fa0,19a238b0-ddf9-4bb9-b220-f7462e9c78a2,Less Sweet,Less Sweet,,,,6566fd2f-a109-a47f-e6df-e1e66c950806,Less Sweet,,,,NCE0092,fulfilled,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,true,11.0,0.0,false,,,,false,,,,,[],,,[],[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
2c8a90b7-9cb9-438d-ba59-e2e343ab60eb,b90f2dd1-c5b9-4b32-bd4a-f62a6d3cedf3,db12f6b0-5724-4c8d-9655-b1c66b402fa0,19a238b0-ddf9-4bb9-b220-f7462e9c78a2,Signature Matcha ICED/S,Signature Matcha ICED/S,,,,be855cbb-4528-6d4f-fe95-28ea3029806c,Signature Matcha ICED/S,,,,NCE0092,fulfilled,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,true,11.0,0.0,false,,,composite,false,composite,1c0396e4-fbb1-4d2c-b187-b2c1563453af,NCE0092-ICED-S,1.0,"[{""product_id"": ""7d71fecc-4fb6-420c-b862-73bf97bfae61"", ""product_sku"": ""RAW001"", ""product_name"": ""BOM TEST"", ""variant_name"": """", ""quantity"": 2.0}]",,,[],[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
d8d92937-91f1-41e8-a188-8fc3906b4b6b,e05b9040-2a08-415d-9ab2-201cc8fac4b4,,23bce6eb-ae22-4cbc-b922-930acfd8df9a,Pistachio Kunafa Brownie,Pistachio Kunafa Brownie,Sweet,,,,,,,,FOD0775,fulfilled,1.0,27000.0,24324.324324324323,27784.6556233653,,784.65562336530081,0.0,,0.0,true,11.0,1985.1787271142109,false,,,composite,false,,,,,[],"[{""product_id"": ""7d71fecc-4fb6-420c-b862-73bf97bfae61"", ""product_sku"": null, ""product_name"": ""BOM TEST"", ""variant_name"": """", ""quantity"": 3.0}]",,"[{""promotion_id"": ""00000000-0000-0000-0000-000000000000"", ""promotion_name"": ""GoFood Promotion"", ""promotion_type"": ""discount_order"", ""promotion_amount"": 6967.74, ""external_id"": null}]",[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
d8d92937-91f1-41e8-a188-8fc3906b4b6b,5f7cce72-8b99-4d04-8af8-f2e161b34762,,285d4c6c-e87c-407d-b722-bdf656c4ac3f,Beef Brisket and Cheese Toast,Beef Brisket and Cheese Toast,Savory,,,,,,,,FOD0736,fulfilled,1.0,37000.0,33333.333333333336,38075.2688172043,,1075.2688172043011,0.0,,0.0,true,11.0,2720.4301075268818,false,,,composite,false,,,,,[],"[{""product_id"": ""7d71fecc-4fb6-420c-b862-73bf97bfae61"", ""product_sku"": null, ""product_name"": ""BOM TEST"", ""variant_name"": """", ""quantity"": 7.0}]",,"[{""promotion_id"": ""00000000-0000-0000-0000-000000000000"", ""promotion_name"": ""GoFood Promotion"", ""promotion_type"": ""discount_order"", ""promotion_amount"": 9548.39, ""external_id"": null}]",[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
d8d92937-91f1-41e8-a188-8fc3906b4b6b,eeffc496-6983-4fa7-ab0b-4d413b3816e6,,55be0b11-ec90-497b-90a4-093c0501ca72,Strawberry Cheesecake,Strawberry Cheesecake,Sweet,,,,,,,,FOD0748,fulfilled,1.0,47000.0,42342.342342342345,48365.8820110433,,1365.8820110433014,0.0,,0.0,true,11.0,3455.6814879395524,false,,,composite,false,,,,,[],"[{""product_id"": ""7d71fecc-4fb6-420c-b862-73bf97bfae61"", ""product_sku"": null, ""product_name"": ""BOM TEST"", ""variant_name"": """", ""quantity"": 29.0}]",,"[{""promotion_id"": ""00000000-0000-0000-0000-000000000000"", ""promotion_name"": ""GoFood Promotion"", ""promotion_type"": ""discount_order"", ""promotion_amount"": 12129.03, ""external_id"": null}]",[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
d8d92937-91f1-41e8-a188-8fc3906b4b6b,a0c32baa-c0d3-4fc0-bd2f-b514683f2513,,b2a32a1f-cfc5-4d86-83ec-c491038038ca,Caramel Macchiato,Caramel Macchiato,Coffee,,,,,,,,ESL0061,fulfilled,1.0,37000.0,33333.333333333336,38075.2688172043,,1075.2688172043011,0.0,,0.0,true,11.0,2720.4301075268818,false,,,standard,false,,,,,[],,,"[{""promotion_id"": ""00000000-0000-0000-0000-000000000000"", ""promotion_name"": ""GoFood Promotion"", ""promotion_type"": ""discount_order"", ""promotion_amount"": 9548.39, ""external_id"": null}]",[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
